App,Package,Start Time,Duration,Filename
"System",,"Mar 16, 2018 @ 05:06:25 PM","6 min 6 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
34630,1,34726,1821040,34725,0,34733,52,
34734,1,34826,1821040,34825,0,34830,38,
34831,1,34926,1821040,34925,0,34931,42,
34931,1,35027,1821164,35026,0,35031,34,
35031,1,35127,1821412,35126,0,35134,34,
35134,1,35227,1821260,35226,0,35232,36,
35232,1,35328,1821260,35327,0,35333,32,
35333,1,35428,1821508,35427,0,35433,34,
35433,1,35528,1822624,35527,0,35533,30,
35533,1,35630,1823740,35629,0,35637,40,
35637,1,35730,1820628,35729,0,35735,9,
35735,1,35830,1820132,35830,0,35836,14,
35836,1,35930,1820132,35930,0,35940,10,
35941,1,36031,1819940,36030,0,36036,21,
36036,1,36131,1819692,36130,0,36137,23,
36137,1,36231,1819744,36230,0,36236,42,
36236,1,36332,1819800,36331,0,36337,4,
36337,1,36432,1820088,36431,0,36441,8,
36441,1,36532,1820852,36531,0,36538,41,
36539,1,36633,1822508,36632,0,36637,45,
36628,0,36733,1822592,36732,0,36740,2,
36637,0,36836,1822412,36833,0,36841,25,
36740,0,36934,1823076,36933,0,36939,27,
36842,0,37034,1823200,37033,0,37039,27,
36939,0,37134,1823572,37133,0,37139,27,
37040,0,37235,1823696,37234,0,37239,27,
37139,0,37335,1823944,37334,0,37340,27,
37239,0,37435,1824068,37434,0,37440,27,
37340,0,37536,1824316,37536,0,37543,29,
37440,0,37636,1824688,37635,0,37641,31,
37543,0,37736,1825112,37735,0,37741,27,
37641,0,37837,1826092,37836,0,37844,27,
37741,0,37937,1822704,37936,0,37944,37,
37844,0,38036,1822272,38036,0,38041,34,
37944,0,38138,1823132,38137,0,38143,26,
38001,1,38238,1823256,38237,0,38248,46,
38041,1,38340,1823504,38338,0,38350,51,
38143,1,38442,1823632,38439,0,38452,62,
38249,1,38542,1823880,38540,0,38550,48,
38351,1,38643,1824128,38641,0,38652,49,
38452,1,38744,1824156,38742,0,38754,68,
38550,1,38846,1824420,38844,0,38854,83,
38652,1,38946,1824604,38945,0,38953,85,
38755,1,39047,1824604,39045,0,39063,72,
38854,1,39147,1824728,39146,0,39165,76,
38954,1,39247,1825216,39246,0,39253,80,
39063,1,39348,1826312,39347,0,39364,88,
39165,1,39448,1827196,39447,0,39454,77,
39253,1,39549,1823164,39548,0,39554,35,
39364,1,39650,1823100,39649,0,39660,27,
39454,1,39750,1823312,39749,0,39763,53,
39554,1,39853,1823832,39853,0,39877,62,
39660,1,39961,1824348,39954,0,39984,100,
39763,1,40062,1823924,40056,0,40088,100,
39877,1,40164,1824580,40163,0,40189,100,
39985,1,40260,1822496,40259,0,40272,81,
40089,1,40359,1822904,40358,0,40368,65,
40190,1,40459,1823088,40458,0,40467,58,
40272,1,40561,1823336,40559,0,40568,61,
40369,1,40661,1823584,40660,0,40669,56,
40467,1,40764,1823492,40762,0,40772,49,
40568,1,40864,1823336,40863,0,40869,35,
40669,1,40964,1823636,40963,0,40969,32,
40772,1,41064,1824256,41063,0,41070,33,
40869,1,41165,1825248,41164,0,41170,33,
40969,1,41270,1826612,41265,0,41290,38,
41070,1,41368,1827728,41366,0,41388,42,
41170,1,41469,1823512,41467,0,41480,87,
41290,1,41569,1823548,41568,0,41577,97,
41388,1,41669,1824464,41668,0,41684,66,
41480,1,41770,1831488,41769,0,41780,84,
41577,1,41870,1833844,41869,0,41879,47,
41684,1,41970,1835084,41970,0,41977,42,
41780,1,42071,1835704,42070,0,42077,39,
41879,1,42171,1836800,42170,0,42179,69,
41978,1,42273,1838784,42272,0,42285,87,
42078,1,42372,1840380,42371,0,42378,71,
42179,1,42472,1840660,42471,0,42478,36,
42285,1,42573,1841536,42572,0,42578,80,
42379,1,42673,1841984,42672,0,42680,45,
42478,1,42773,1843148,42772,0,42782,73,
42579,1,42876,1843744,42875,0,42881,39,
42680,1,42976,1848272,42975,0,42984,64,
42782,1,43076,1849128,43076,0,43083,67,
42881,1,43177,1851648,43176,0,43185,75,
42985,1,43278,1844768,43276,0,43285,86,
43084,1,43379,1844316,43378,0,43384,80,
43185,1,43479,1844556,43478,0,43485,32,
43285,1,43579,1845244,43579,0,43586,37,
43384,1,43680,1847328,43679,0,43684,54,
43485,1,43780,1847924,43779,0,43785,34,
43586,1,43881,1846876,43880,0,43889,65,
43685,1,43981,1847252,43980,0,43987,45,
43785,1,44083,1847408,44083,0,44088,32,
43889,1,44184,1848112,44183,0,44190,63,
43988,1,44284,1848584,44284,0,44300,67,
44089,1,44386,1848944,44385,0,44397,78,
44190,1,44486,1848944,44485,0,44493,64,
44300,1,44587,1849560,44586,0,44594,36,
44397,1,44687,1851396,44686,0,44695,54,
44494,1,44788,1848108,44787,0,44795,70,
44594,1,44888,1847836,44887,0,44895,68,
44695,1,44989,1848124,44988,0,44994,48,
44795,1,45090,1850504,45089,0,45096,61,
44895,1,45190,1852432,45189,0,45197,75,
44995,1,45291,1856192,45290,0,45301,64,
45096,1,45392,1851352,45391,0,45399,54,
45198,1,45492,1851848,45491,0,45500,39,
45301,1,45593,1854992,45592,0,45600,60,
45400,1,45693,1855304,45692,0,45701,64,
