App,Package,Start Time,Duration,Filename
"System",,"May 31, 2018 @ 03:41:45 PM","1 min 41 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
47052,1,47144,1767428,47143,0,47161,34,
47161,1,47244,1767484,47243,0,47256,41,
47256,1,47344,1766616,47343,0,47359,44,
47359,1,47445,1766988,47444,0,47454,61,
47454,1,47544,1766988,47544,0,47555,32,
47555,1,47645,1769688,47644,0,47654,56,
47655,1,47745,1774512,47745,0,47755,41,
47757,1,47846,1777644,47845,0,47854,46,
47854,1,47947,1777768,47946,0,47954,27,
47954,1,48047,1777792,48046,0,48056,28,
48057,1,48147,1777632,48146,0,48157,32,
48157,1,48248,1777632,48246,0,48256,22,
48256,1,48347,1777816,48347,0,48357,26,
48357,1,48451,1778368,48450,0,48463,60,
48464,1,48551,1778292,48549,0,48559,49,
48559,1,48651,1780100,48650,0,48659,38,
48659,1,48751,1784772,48750,0,48758,44,
48758,1,48851,1787716,48850,0,48860,37,
48861,1,48952,1789756,48951,0,48959,28,
48960,1,49054,1790008,49052,0,49062,35,
49062,1,49154,1789916,49153,0,49167,33,
49167,1,49255,1790080,49254,0,49262,39,
49262,1,49356,1790080,49355,0,49363,25,
49363,1,49458,1790080,49457,0,49482,23,
49482,1,49557,1790300,49556,0,49566,31,
49566,1,49658,1792304,49657,0,49674,46,
49675,1,49758,1794304,49757,0,49767,53,
49768,1,49859,1791972,49858,0,49865,56,
49865,1,49960,1775092,49958,0,49969,31,
49969,1,50060,1775092,50059,0,50075,32,
50075,1,50161,1775060,50159,0,50174,37,
50175,1,50261,1775308,50260,0,50276,35,
50276,1,50361,1775308,50360,0,50376,40,
50377,1,50462,1775308,50461,0,50477,42,
50477,1,50562,1775432,50561,0,50569,37,
50569,1,50662,1775272,50661,0,50666,26,
50667,1,50763,1776140,50762,0,50769,9,
50770,1,50870,1776140,50867,0,50876,4,
50876,1,50964,1776140,50962,0,50975,8,
50976,1,51067,1775740,51062,0,51094,8,
51094,1,51169,1775692,51164,0,51177,53,
51178,1,51268,1775816,51264,0,51276,37,
51276,1,51368,1775816,51364,0,51379,34,
51379,1,51467,1775816,51465,0,51480,36,
51480,1,51566,1772232,51565,0,51578,34,
51578,1,51668,1773560,51667,0,51678,36,
51678,1,51767,1774656,51766,0,51774,36,
51775,1,51869,1774100,51868,0,51882,36,
51882,1,51972,1774280,51969,0,51995,40,
51995,1,52072,1774404,52070,0,52081,43,
52082,1,52173,1775648,52171,0,52186,47,
52186,1,52273,1773272,52272,0,52283,29,
52283,1,52376,1773272,52374,0,52389,21,
52390,1,52475,1775980,52474,0,52483,35,
52484,1,52576,1778272,52574,0,52582,40,
52582,1,52677,1779468,52675,0,52684,32,
52685,1,52777,1779384,52776,0,52785,46,
52785,1,52878,1779996,52876,0,52894,42,
52894,1,52979,1782640,52978,0,52987,59,
52987,1,53079,1786576,53078,0,53092,34,
53092,1,53180,1783232,53179,0,53189,44,
53189,1,53281,1783592,53279,0,53294,43,
53294,1,53381,1784028,53380,0,53391,24,
53392,1,53481,1784028,53480,0,53489,34,
53489,1,53582,1785012,53581,0,53587,22,
53587,1,53684,1785012,53682,0,53691,2,
53692,1,53784,1785012,53783,0,53789,4,
53790,1,53886,1785012,53884,0,53894,1,
53894,1,53986,1785124,53985,0,53994,2,
