App,Package,Start Time,Duration,Filename
"System",,"Jun 4, 2018 @ 02:13:55 PM","27 min 34 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
35475,1,35569,1873888,35568,0,35573,14,
35573,1,35669,1873888,35668,0,35674,0,
35674,1,35769,1873888,35769,0,35774,5,
35774,1,35870,1873888,35869,0,35874,5,
35874,1,35970,1873948,35969,0,35974,0,
35975,1,36070,1873948,36070,0,36077,2,
36077,1,36172,1874144,36170,0,36176,9,
36177,1,36271,1874144,36270,0,36275,0,
36275,1,36371,1874112,36370,0,36375,4,
36376,1,36472,1873160,36471,0,36483,4,
36483,1,36571,1873160,36571,0,36576,5,
36576,1,36672,1872900,36671,0,36677,5,
36677,1,36772,1872952,36771,0,36778,4,
36778,1,36873,1873128,36872,0,36881,2,
36882,1,36973,1873252,36972,0,36978,2,
36978,1,37073,1873312,37072,0,37078,4,
37079,1,37173,1873312,37173,0,37178,7,
37178,1,37274,1873312,37274,0,37280,0,
37281,1,37375,1873304,37374,0,37380,4,
37380,1,37476,1873268,37475,0,37485,3,
37485,1,37576,1873268,37575,0,37585,3,
37585,1,37679,1873092,37675,0,37686,7,
37687,1,37779,1873092,37778,0,37786,6,
37786,1,37880,1873148,37878,0,37886,0,
37886,1,37979,1873148,37978,0,37984,4,
37984,1,38080,1873148,38078,0,38084,2,
38085,1,38180,1873148,38179,0,38184,2,
38185,1,38280,1873148,38279,0,38287,2,
38288,1,38381,1873132,38380,0,38390,4,
38391,1,38481,1873140,38480,0,38487,5,
38488,1,38582,1873140,38581,0,38588,3,
38588,1,38683,1873140,38682,0,38690,0,
38690,1,38783,1873140,38782,0,38789,5,
38790,1,38884,1873140,38883,0,38890,6,
38890,1,38985,1873140,38983,0,38998,3,
38998,1,39086,1873140,39084,0,39093,5,
39093,1,39189,1873140,39185,0,39193,12,
39194,1,39287,1873264,39286,0,39294,6,
39294,1,39387,1873344,39386,0,39394,7,
39394,1,39488,1873344,39487,0,39494,4,
39495,1,39590,1873344,39589,0,39597,1,
39597,1,39691,1873404,39690,0,39701,4,
