App,Package,Start Time,Duration,Filename
"System",,"May 30, 2018 @ 10:18:47 AM","1 min 1 sec","trepnTemp.db"

Time  [ms],"Screen State",Time  [ms],"Memory Usage [KB]",Time  [ms],"GPU Load [%]",Time  [ms],"CPU Load (Normalized) [%]",
35020,1,35013,1883044,35012,0,35020,2,
35125,1,35114,1883044,35113,0,35125,1,
35222,1,35215,1883044,35214,0,35221,6,
35322,1,35316,1883104,35315,0,35322,3,
35426,1,35417,1883104,35415,0,35426,4,
35524,1,35519,1883052,35516,0,35523,8,
35626,1,35618,1882628,35617,0,35625,2,
35726,1,35719,1882688,35718,0,35726,3,
35831,1,35821,1882704,35819,0,35831,3,
35935,1,35921,1882704,35920,0,35935,4,
36031,1,36021,1882828,36020,0,36030,4,
36129,1,36123,1882952,36121,0,36129,8,
36230,1,36223,1882952,36222,0,36229,3,
36332,1,36324,1882952,36323,0,36331,1,
36433,1,36425,1882952,36424,0,36432,4,
36533,1,36526,1882952,36525,0,36533,3,
36643,1,36627,1882952,36625,0,36642,3,
36737,1,36729,1883076,36727,0,36736,5,
36835,1,36828,1883044,36827,0,36835,3,
36936,1,36929,1883044,36928,0,36936,3,
37037,1,37030,1883044,37029,0,37037,3,
37138,1,37131,1883104,37129,0,37138,4,
37241,1,37231,1883104,37230,0,37241,3,
37338,1,37333,1883052,37332,0,37338,5,
37448,1,37433,1883052,37431,0,37447,3,
37542,1,37534,1883052,37533,0,37541,4,
37642,1,37634,1883104,37633,0,37641,1,
37742,1,37735,1883104,37733,0,37742,3,
37844,1,37835,1883088,37834,0,37844,3,
37943,1,37937,1883036,37935,0,37943,8,
38044,1,38037,1883036,38036,0,38044,4,
38144,1,38137,1883036,38136,0,38144,3,
38253,1,38238,1883096,38237,0,38253,1,
38347,1,38340,1883220,38339,0,38346,4,
38452,1,38440,1883220,38439,0,38452,3,
38549,1,38541,1883344,38540,0,38548,7,
38649,1,38641,1883344,38640,0,38648,3,
38751,1,38743,1883344,38741,0,38750,4,
38855,1,38843,1883312,38842,0,38854,1,
38958,1,38944,1883312,38943,0,38957,4,
39054,1,39045,1883268,39044,0,39054,3,
39153,1,39146,1883324,39144,0,39152,12,
39255,1,39247,1883324,39246,0,39255,3,
39355,1,39348,1883324,39347,0,39355,5,
39457,1,39449,1883376,39448,0,39456,4,
39557,1,39550,1883376,39549,0,39557,3,
39661,1,39651,1883376,39650,0,39660,3,
39767,1,39754,1883324,39753,0,39767,5,
39861,1,39853,1883316,39852,0,39860,3,
39960,1,39953,1883316,39952,0,39960,3,
40061,1,40053,1883368,40052,0,40060,3,
40161,1,40154,1883368,40153,0,40161,3,
40264,1,40255,1883368,40254,0,40263,4,
40363,1,40356,1883140,40354,0,40362,6,
40466,1,40457,1883140,40455,0,40466,3,
40566,1,40557,1883200,40556,0,40565,1,
40665,1,40658,1883260,40657,0,40664,6,
40765,1,40758,1883300,40757,0,40765,2,
40868,1,40859,1883300,40858,0,40867,4,
